gene_id,gene_name,entrez_id,gene_type,logFC,logCPM,F,PValue,FDR
ENSG00000249637,ANKHD1-DT,121232368,lncRNA,-0.082803272,0.561595115,0.510551608,0.47669629,0.537612418
ENSG00000116604,MEF2D,4209,protein_coding,0.027175528,7.111409808,0.510343126,0.476784047,0.537681027
ENSG00000042429,MED17,9440,protein_coding,0.034762246,4.392618906,0.510272438,0.476814493,0.537685001
ENSG00000179094,PER1,5187,protein_coding,-0.120198269,5.445888537,0.510061529,0.476905337,0.537757079
ENSG00000149658,YTHDF1,54915,protein_coding,-0.034456512,5.442981583,0.509652119,0.477081766,0.53792565
ENSG00000020181,ADGRA2,25960,protein_coding,0.104629606,3.099957779,0.509221165,0.47726775,0.538104974
ENSG00000148824,MTG1,92170,protein_coding,-0.048102484,3.839975152,0.508097691,0.477752648,0.538621275
ENSG00000187098,MITF,4286,protein_coding,0.072582856,2.161275976,0.506663823,0.478373112,0.539290347
ENSG00000172345,STARD5,80765,protein_coding,-0.071261833,1.443905499,0.506232672,0.478560191,0.539470799
ENSG00000124198,ARFGEF2,10564,protein_coding,0.034209866,6.394754519,0.506071266,0.478629473,0.539518447
ENSG00000227113,ENSG00000227113,NA,unprocessed_pseudogene,0.174166392,-1.142322851,0.505715821,0.478805316,0.5396862
ENSG00000290933,ENSG00000290933,90011,lncRNA,0.185471103,-1.053249729,0.504497315,0.479272664,0.540182486
ENSG00000139517,LNX2,222484,protein_coding,0.049058967,4.253565085,0.504516966,0.479303864,0.540187166
ENSG00000211673,IGLV3-1,NA,IG_V_gene,-0.151049995,0.521180887,0.503977829,0.47954379,0.540423374
ENSG00000187904,ENSG00000187904,NA,lncRNA,-0.107042351,1.067941287,0.503912679,0.479567567,0.540423374
ENSG00000211662,IGLV3-21,28796,IG_V_gene,-0.164887515,0.502041572,0.502402102,0.480232865,0.541135022
ENSG00000272686,WASL-DT,116435299,lncRNA,0.080231537,0.24990865,0.502342523,0.480253268,0.541135022
ENSG00000150594,ADRA2A,150,protein_coding,0.132895102,1.481459846,0.502066525,0.480371332,0.541237518
ENSG00000168291,PDHB,5162,protein_coding,0.041664146,4.738547114,0.501874518,0.480453934,0.541300049
ENSG00000158560,DYNC1I1,1780,protein_coding,0.160608031,-1.052431684,0.501594844,0.480602742,0.541430444
ENSG00000212549,RNA5SP354,100873614,rRNA_pseudogene,0.163212236,-1.657242542,0.501072866,0.48062389,0.541430444
ENSG00000112293,GPLD1,2822,protein_coding,-0.081855969,1.226169866,0.501310358,0.480701132,0.541484083
ENSG00000255587,RAB44,401258,protein_coding,0.092203983,4.343065827,0.501251609,0.48072573,0.541484083
ENSG00000131779,PEX11B,8799,protein_coding,-0.047127951,4.014056531,0.500735011,0.480951323,0.541707638
ENSG00000164967,RPP25L,138716,protein_coding,0.049427859,3.185697829,0.500327596,0.481129437,0.541877693
ENSG00000261546,ENSG00000261546,NA,lncRNA,0.112484815,0.109490459,0.500184445,0.481197145,0.541923388
ENSG00000135336,ORC3,23595,protein_coding,0.039609788,3.501368412,0.49999983,0.481272707,0.541970411
ENSG00000154174,TOMM70,9868,protein_coding,-0.051067864,5.148085556,0.499952862,0.481293171,0.541970411
ENSG00000188986,NELFB,25920,protein_coding,-0.039434612,5.977439799,0.49976627,0.481374789,0.542031758
ENSG00000263412,NFE2L1-DT,116435298,lncRNA,-0.112829972,0.464487259,0.49941914,0.481528979,0.542174809
ENSG00000261114,ENSG00000261114,NA,lncRNA,0.100301734,-0.085347077,0.499294626,0.481586984,0.542209552
ENSG00000273855,ENSG00000273855,NA,lncRNA,0.094656409,1.142567291,0.498733003,0.481828177,0.542450528
ENSG00000182606,TRAK1,22906,protein_coding,0.025381813,6.244304199,0.497896273,0.482194026,0.542831807
ENSG00000087502,ERGIC2,51290,protein_coding,-0.033574596,4.660919866,0.497665446,0.482295315,0.542915232
ENSG00000156873,PHKG2,5261,protein_coding,-0.036432093,4.602513015,0.497300877,0.482455356,0.543064778
ENSG00000128989,ARPP19,10776,protein_coding,0.034197643,6.418109137,0.497047781,0.482566509,0.543159283
ENSG00000143409,MINDY1,55793,protein_coding,-0.057825179,6.719356631,0.496945705,0.482611351,0.543179144
ENSG00000083642,PDS5B,23047,protein_coding,-0.026765047,5.912584803,0.496796888,0.482676741,0.543222127
ENSG00000238201,ENSG00000238201,NA,lncRNA,-0.172356949,0.043098502,0.49804219,0.482783718,0.543311907
ENSG00000176473,WDR25,79446,protein_coding,0.050334216,2.879343037,0.496214497,0.482932925,0.543449199
ENSG00000155542,SETD9,133383,protein_coding,0.069991514,1.087130418,0.495107942,0.483422053,0.54396897
ENSG00000159496,RGL4,266747,protein_coding,0.08403346,3.545898217,0.494775001,0.483566678,0.544101053
ENSG00000261845,ENSG00000261845,NA,lncRNA,-0.139470337,-1.056816582,0.494291701,0.483810891,0.544321188
ENSG00000072042,RDH11,51109,protein_coding,0.035550015,4.658857896,0.494207558,0.48381683,0.544321188
ENSG00000168152,THAP9,79725,protein_coding,0.060921925,1.337404818,0.49411999,0.483856237,0.54433486
ENSG00000269560,ENSG00000269560,NA,lncRNA,0.116528197,0.591829557,0.49361208,0.484081799,0.544557942
ENSG00000153130,SCOC,60592,protein_coding,0.047263076,3.238504216,0.493392525,0.484176723,0.544634047
ENSG00000005100,DHX33,56919,protein_coding,0.032270384,4.04443191,0.492243619,0.484684559,0.54517459
ENSG00000175711,B3GNTL1,146712,protein_coding,0.071528193,5.199756301,0.491759642,0.484898767,0.545384816
ENSG00000264943,SH3GL1P2,NA,processed_pseudogene,-0.15212366,0.026828429,0.491796845,0.484942774,0.545403598
ENSG00000117877,POLR1G,10849,protein_coding,-0.076153052,1.672646459,0.490925248,0.485269067,0.545739839
ENSG00000135407,AVIL,10677,protein_coding,0.09169381,4.906421638,0.490762353,0.485340708,0.545789675
ENSG00000199630,Y_RNA.43,NA,misc_RNA,-0.146087187,-1.470540191,0.490676768,0.48538737,0.545811416
ENSG00000221821,C6orf226,441150,protein_coding,0.082813424,0.705675174,0.490380914,0.48551172,0.545920508
ENSG00000178814,OPLAH,26873,protein_coding,-0.092749215,3.302039356,0.48814952,0.486501871,0.54700306
ENSG00000227775,ENSG00000227775,NA,transcribed_processed_pseudogene,-0.171793051,-1.446795136,0.487997074,0.486572949,0.547052181
ENSG00000198496,NBR2,10230,lncRNA,-0.045194454,2.80667485,0.48746563,0.486806563,0.547284024
ENSG00000100142,POLR2F,5435,protein_coding,-0.045402536,4.569900595,0.487190116,0.486929244,0.547391132
ENSG00000124275,MTRR,4552,protein_coding,-0.033756963,4.626778682,0.487008725,0.487010131,0.547451249
ENSG00000133138,TBC1D8B,54885,protein_coding,0.09525145,-0.024726292,0.486957958,0.487041621,0.547455834
ENSG00000258940,MIA2-AS1,100288846,lncRNA,0.111543996,-0.787126714,0.486591955,0.487215507,0.547620469
ENSG00000240342,RPS2P5,100130562,processed_pseudogene,-0.154781512,6.782545753,0.485946543,0.487484271,0.54789172
ENSG00000169599,NFU1,27247,protein_coding,-0.038498946,2.605742791,0.485743555,0.487575152,0.547963026
ENSG00000228624,HDAC2-AS2,101927768,lncRNA,0.12177836,-0.861084639,0.485586031,0.487667795,0.548036304
ENSG00000198682,PAPSS2,9060,protein_coding,-0.071022966,2.466179108,0.485031121,0.487893764,0.548259396
ENSG00000238083,LRRC37A2,9884,protein_coding,-0.047691713,4.445898395,0.484921622,0.487942525,0.548267541
ENSG00000272768,ENSG00000272768,NA,lncRNA,0.111599016,-0.576359806,0.484920135,0.487955915,0.548267541
ENSG00000130176,CNN1,1264,protein_coding,-0.136329053,-0.360053229,0.484197657,0.48820386,0.548487547
ENSG00000110925,CSRNP2,81566,protein_coding,0.026749398,4.605000849,0.484331596,0.488206645,0.548487547
ENSG00000073417,PDE8A,5151,protein_coding,-0.036985298,4.35319266,0.483613415,0.488528472,0.548762936
ENSG00000241859,ANOS2P,NA,transcribed_unprocessed_pseudogene,0.170526919,-1.969901804,0.491599055,0.488533112,0.548762936
ENSG00000218713,ENSG00000218713,NA,processed_pseudogene,-0.127258872,0.108346766,0.483613586,0.488534198,0.548762936
ENSG00000261270,ENSG00000261270,NA,lncRNA,0.087146067,0.892114041,0.48332404,0.488659461,0.548872772
ENSG00000206623,RNU6-979P,106479999,snRNA,-0.157162695,-1.100161932,0.482439924,0.489074353,0.549307895
ENSG00000103248,MTHFSD,64779,protein_coding,-0.029889806,4.153605581,0.481702467,0.489386514,0.549627592
ENSG00000148459,PDSS1,23590,protein_coding,0.064257265,1.834142794,0.48094132,0.489729375,0.54998173
ENSG00000267436,ENSG00000267436,NA,lncRNA,0.080645365,1.317656482,0.480827713,0.489780868,0.550008631
ENSG00000279364,ENSG00000279364,NA,TEC,-0.242321285,-1.79025606,0.479092225,0.489835747,0.550015589
ENSG00000167118,URM1,81605,protein_coding,0.044302583,4.786336781,0.480689988,0.489842143,0.550015589
ENSG00000105926,PALS2,51678,protein_coding,0.049067302,4.892883739,0.480419686,0.489963903,0.550120834
ENSG00000289032,ENSG00000289032,NA,lncRNA,-0.155218693,-1.404331223,0.480432495,0.489990963,0.550120834
ENSG00000159063,ALG8,79053,protein_coding,-0.043735546,3.264690045,0.480207991,0.490059398,0.55016674
ENSG00000170222,ADPRM,56985,protein_coding,-0.055095742,2.842883346,0.479366779,0.49043884,0.550561773
ENSG00000252498,RNU6-1016P,106480630,snRNA,-0.096198384,0.945049428,0.478897169,0.490653261,0.550769674
ENSG00000181350,LRRC75A,388341,protein_coding,0.079044361,3.245716922,0.478782807,0.490702472,0.550769674
ENSG00000170837,GPR27,2850,protein_coding,-0.113581585,4.088835228,0.478773103,0.490706768,0.550769674
ENSG00000158435,CNOT11,55571,protein_coding,0.02944638,4.978118008,0.478590766,0.490789112,0.55083114
ENSG00000237352,LINC01358,NA,lncRNA,0.124685204,-0.590248744,0.477611899,0.491247515,0.551314642
ENSG00000135837,CEP350,9857,protein_coding,0.028257345,7.5798058,0.476968254,0.491523144,0.551592978
ENSG00000196981,WDR5B,54554,protein_coding,-0.037814083,3.079551251,0.47632382,0.491815316,0.551889847
ENSG00000179950,PUF60,22827,protein_coding,0.031368649,6.034488953,0.476227716,0.491858782,0.551907613
ENSG00000110108,TMEM109,79073,protein_coding,0.061060575,5.634364866,0.476008839,0.49195806,0.55196043
ENSG00000070047,PHRF1,57661,protein_coding,0.026630413,7.092265269,0.476002076,0.491961127,0.55196043
ENSG00000118946,PCDH17,27253,protein_coding,0.233214583,-2.085144267,0.474433822,0.492236835,0.552238741
ENSG00000271843,ENSG00000271843,NA,lncRNA,-0.130528457,-0.784083057,0.475078292,0.492404911,0.552387417
ENSG00000126814,TRMT5,57570,protein_coding,-0.05568459,2.629465921,0.474979627,0.492425518,0.552387417
ENSG00000235008,ENSG00000235008,NA,processed_pseudogene,0.159948526,0.028600765,0.474937381,0.492452331,0.552387417
ENSG00000139579,NABP2,79035,protein_coding,-0.058825226,3.058473056,0.473662806,0.493024408,0.552998061
ENSG00000188394,GPR21,2844,protein_coding,-0.097805617,0.309822291,0.472380897,0.493611407,0.553625373
ENSG00000266297,MIR744,100126313,miRNA,-0.125279142,-0.820802302,0.471928605,0.493835346,0.553845437
ENSG00000260865,ENSG00000260865,NA,transcribed_processed_pseudogene,0.100954206,0.354736373,0.471524972,0.494001906,0.554001126
ENSG00000210135,MT-TN,NA,Mt_tRNA,0.111069003,0.292931856,0.471465989,0.494029915,0.55400143
ENSG00000279048,ENSG00000279048,NA,TEC,0.143459848,-0.986193919,0.471230083,0.494160689,0.554116966
ENSG00000101470,TNNC2,7125,protein_coding,0.133101984,-0.791210227,0.471114395,0.49421156,0.554142896
ENSG00000279199,ENSG00000279199,NA,TEC,0.131909204,-0.697283351,0.470380601,0.494541446,0.554481657
ENSG00000140990,NDUFB10,4716,protein_coding,0.048894547,4.294365109,0.470259252,0.494578087,0.554491611
ENSG00000116337,AMPD2,271,protein_coding,-0.058966441,7.843775017,0.470171684,0.494618159,0.55450541
ENSG00000263494,ENSG00000263494,NA,lncRNA,0.165410676,-1.632917313,0.469193052,0.495022439,0.55492749
ENSG00000265321,MIR4263,100422965,miRNA,0.126293844,-0.878239613,0.469242907,0.495066505,0.554945739
ENSG00000116690,PRG4,10216,protein_coding,0.160193519,-1.39221176,0.468526354,0.495389421,0.555276547
ENSG00000251155,SEPTIN14P4,NA,processed_pseudogene,-0.134489052,-0.960887077,0.467843724,0.495712031,0.555606975
ENSG00000268750,ENSG00000268750,NA,protein_coding,-0.171674206,-1.503390259,0.467636524,0.495796823,0.555670828
ENSG00000181016,LSMEM1,286006,protein_coding,-0.102802524,1.280086733,0.467133608,0.496013512,0.555882491
ENSG00000121966,CXCR4,7852,protein_coding,-0.067791315,7.698410818,0.466965133,0.496089815,0.555936807
ENSG00000151014,NOCT,25819,protein_coding,-0.073027394,1.360912711,0.466254069,0.496417875,0.556273231
ENSG00000177692,DNAJC28,54943,protein_coding,-0.15800407,-1.330838585,0.464860773,0.497100053,0.556981487
ENSG00000137878,GCOM1,145781,protein_coding,-0.109571567,2.175257069,0.464764714,0.497105698,0.556981487
ENSG00000187566,NHLRC1,378884,protein_coding,0.11172627,0.078904252,0.464603424,0.497183298,0.557037183
ENSG00000289962,ENSG00000289962,NA,lncRNA,-0.156362607,-1.113038127,0.463351741,0.497789211,0.557684755
ENSG00000129315,CCNT1,904,protein_coding,0.029810074,5.808429258,0.463091027,0.497877784,0.557752698
ENSG00000163743,RCHY1,25898,protein_coding,-0.029754846,4.111999962,0.462666271,0.498074514,0.557941791
ENSG00000197182,MIRLET7BHG,400931,lncRNA,-0.06510537,4.829304541,0.462167203,0.498305766,0.558163166
ENSG00000225991,RPL23AP34,100271294,processed_pseudogene,-0.114796241,0.02063797,0.462131491,0.49832803,0.558163166
ENSG00000114480,GBE1,2632,protein_coding,0.043174924,4.189508737,0.461841124,0.49845699,0.558276302
ENSG00000259424,IRAIN,NA,lncRNA,0.160339513,-1.530126724,0.460910256,0.498876699,0.558697748
ENSG00000235629,LINC02922,NA,lncRNA,0.163528295,-1.378354461,0.46095856,0.498889227,0.558697748
ENSG00000157800,SLC37A3,84255,protein_coding,-0.070080765,4.324796268,0.460146832,0.499243937,0.559063634
ENSG00000257599,OVCH1-AS1,101055625,lncRNA,0.084604627,1.603996008,0.458310285,0.499956525,0.559830215
ENSG00000162601,MYSM1,114803,protein_coding,-0.030563518,6.004689213,0.458513667,0.500004498,0.559852545
ENSG00000122481,RWDD3,25950,protein_coding,-0.059415603,2.231463319,0.458010214,0.500239621,0.560084411
ENSG00000143641,GALNT2,2590,protein_coding,0.041324457,6.161013986,0.457142875,0.500644409,0.560506202
ENSG00000259062,ACTN1-DT,161159,lncRNA,-0.110690642,-0.025227198,0.456988542,0.500723272,0.560563072
ENSG00000144827,ABHD10,55347,protein_coding,-0.037359623,4.020630571,0.45607856,0.501142242,0.560973275
ENSG00000074201,CLNS1A,1207,protein_coding,0.031019064,4.929595899,0.456070776,0.501145863,0.560973275
ENSG00000140350,ANP32A,8125,protein_coding,-0.026700178,6.76257539,0.455679255,0.501329201,0.56114705
ENSG00000197888,UGT2B17,7367,protein_coding,-0.142072415,-1.355780506,0.455171764,0.50142899,0.561227291
ENSG00000267328,ENSG00000267328,NA,lncRNA,-0.176415737,-1.31214064,0.454539541,0.501893874,0.561716136
ENSG00000275576,ENSG00000275576,NA,lncRNA,0.083160178,0.140156913,0.453782017,0.502223029,0.562047784
ENSG00000136273,HUS1,3364,protein_coding,-0.030067745,4.483333594,0.453685673,0.502264539,0.562047784
ENSG00000243701,DUBR,344595,lncRNA,-0.087325034,-0.040532311,0.453677487,0.502274627,0.562047784
ENSG00000163472,TMEM79,84283,protein_coding,0.051393686,3.088416538,0.453408325,0.502395004,0.56215099
ENSG00000286161,ENSG00000286161,NA,lncRNA,-0.153485959,-1.461144735,0.452865878,0.502682054,0.562440671
ENSG00000176714,CCDC121,79635,protein_coding,-0.075062943,0.67783152,0.452525709,0.502811756,0.562554277
ENSG00000257509,ENSG00000257509,NA,lncRNA,-0.107744788,0.277391599,0.452395112,0.502874487,0.562592945
ENSG00000168301,KCTD6,200845,protein_coding,0.052167592,1.928955069,0.452050719,0.50303422,0.562740124
ENSG00000235262,KDM5C-IT1,NA,lncRNA,-0.12972308,-0.632112225,0.450993616,0.503549858,0.563285413
ENSG00000288790,ENSG00000288790,NA,lncRNA,0.123763911,0.392862551,0.450884491,0.503667057,0.56338496
ENSG00000272630,ENSG00000272630,NA,lncRNA,0.08274338,1.088853943,0.450602706,0.503717916,0.563410295
ENSG00000219395,HSPA8P15,100420051,processed_pseudogene,-0.158447388,-1.394365387,0.4502484,0.503892169,0.563573635
ENSG00000179344,HLA-DQB1,3119,protein_coding,-0.174637625,6.065393329,0.449859976,0.504068031,0.563738756
ENSG00000237481,ENSG00000237481,NA,lncRNA,-0.139264337,-0.83921735,0.449723228,0.504156608,0.563806247
ENSG00000068097,HEATR6,63897,protein_coding,0.044322825,3.969119391,0.448968249,0.504489827,0.564147303
ENSG00000151692,RNF144A,9781,protein_coding,0.101569081,5.745015684,0.448775576,0.50458104,0.564217711
ENSG00000232818,RPS2P32,256355,processed_pseudogene,0.126286093,-0.743465459,0.448006651,0.504965523,0.564616024
ENSG00000119707,RBM25,58517,protein_coding,0.038475172,6.757611214,0.447607965,0.505134607,0.564757149
ENSG00000211890,IGHA2,3494,IG_C_gene,0.124359852,4.800987985,0.447579187,0.505148294,0.564757149
ENSG00000140839,CLEC18B,497190,protein_coding,0.098867569,1.50178302,0.446847325,0.505493761,0.565091298
ENSG00000136383,ALPK3,57538,protein_coding,-0.083996643,1.521298128,0.446831784,0.505503762,0.565091298
ENSG00000124535,WRNIP1,56897,protein_coding,-0.030802705,5.186639949,0.446674463,0.505577937,0.565142585
ENSG00000123472,ATPAF1,64756,protein_coding,-0.040702293,4.406133179,0.445915494,0.505938882,0.565514403
ENSG00000270194,GOLGA4-AS1,152048,lncRNA,0.136185958,-1.409329332,0.445352728,0.506237605,0.565816635
ENSG00000265929,MIR5195,100847062,miRNA,-0.15736648,-1.374889883,0.445211689,0.506271901,0.565823302
ENSG00000275557,ENSG00000275557,NA,lncRNA,-0.075077805,3.253570979,0.444764187,0.506487356,0.566032426
ENSG00000005022,SLC25A5,292,protein_coding,-0.05103477,6.274225518,0.443645809,0.50702091,0.566597002
ENSG00000188856,RPSAP47,389672,processed_pseudogene,-0.190388923,-1.536260252,0.443804852,0.50708087,0.566632303
ENSG00000100439,ABHD4,63874,protein_coding,-0.047921751,4.872269614,0.443072216,0.507294998,0.566839862
ENSG00000242970,ENSG00000242970,NA,processed_pseudogene,0.137939674,-1.106423868,0.443074151,0.507323825,0.56684036
ENSG00000178217,SH2D4B,387694,protein_coding,-0.138045274,-1.215103039,0.442807266,0.507454946,0.566955146
ENSG00000236187,GJA6P,NA,processed_pseudogene,0.158505191,-0.833625857,0.442322414,0.507674819,0.567169071
ENSG00000248693,LINC02100,NA,lncRNA,0.096557056,-0.202051108,0.442218331,0.507711482,0.567178304
ENSG00000214184,GCC2-AS1,644903,lncRNA,-0.148506478,-1.509546179,0.441873007,0.507894919,0.567351492
ENSG00000122033,MTIF3,219402,protein_coding,0.029794333,3.829309985,0.441446199,0.508073405,0.567519129
ENSG00000104823,ECH1,1891,protein_coding,0.048847309,5.003989827,0.441029184,0.508273327,0.567710692
ENSG00000139624,CERS5,91012,protein_coding,0.024787158,4.884255278,0.440923841,0.50832386,0.567735383
ENSG00000261798,ENSG00000261798,101929536,lncRNA,-0.176059065,-1.680568192,0.440758511,0.508374838,0.567760569
ENSG00000289608,ENSG00000289608,NA,lncRNA,0.154324517,-1.404428295,0.43993476,0.508708971,0.568061831
ENSG00000270069,MIR222HG,NA,lncRNA,-0.105199695,-0.5970705,0.440128716,0.508725411,0.568061831
ENSG00000149489,ROM1,6094,protein_coding,0.087972237,0.052865284,0.440045577,0.508750847,0.568061831
ENSG00000072756,TRNT1,51095,protein_coding,0.037362111,4.734624558,0.440018821,0.50875836,0.568061831
ENSG00000278311,GGNBP2,79893,protein_coding,-0.021162097,6.178216982,0.439061125,0.50921885,0.568544213
ENSG00000105520,PLPPR2,64748,protein_coding,0.059689668,6.166871175,0.438855703,0.509317718,0.568613527
ENSG00000257354,MIRLET7IHG,120766144,lncRNA,0.067183744,2.434651728,0.438760869,0.509363593,0.568613527
ENSG00000263316,ENSG00000263316,NA,lncRNA,-0.149082618,-0.739341168,0.438797513,0.509366343,0.568613527
ENSG00000128944,KNSTRN,90417,protein_coding,-0.044311143,2.84689109,0.438181037,0.509642804,0.568890347
ENSG00000101977,MCF2,4168,protein_coding,0.110395205,-0.127665856,0.437119514,0.510161422,0.569437429
ENSG00000163687,DNASE1L3,1776,protein_coding,-0.093912171,0.444928172,0.437049123,0.510193735,0.569441672
ENSG00000164073,MFSD8,256471,protein_coding,-0.040362505,4.265547755,0.436817686,0.510300427,0.569528926
ENSG00000208028,MIR616,693201,miRNA,-0.123224558,-0.064808898,0.436615743,0.510402956,0.569611524
ENSG00000132010,ZNF20,7568,protein_coding,0.092747598,0.440478258,0.436513996,0.510449534,0.569631675
ENSG00000273456,ENSG00000273456,NA,lncRNA,0.107558783,-0.62228053,0.436052978,0.510684571,0.569862122
ENSG00000236051,MYCBP2-AS1,100874212,lncRNA,0.164090013,-1.303015159,0.435055936,0.51118812,0.570392153
ENSG00000289727,ENSG00000289727,NA,lncRNA,0.108355239,-0.445854703,0.434833949,0.511269455,0.570451036
ENSG00000206838,SNORA5A,654319,snoRNA,0.131853684,-1.349389547,0.434302687,0.511491136,0.570666497
ENSG00000291158,LINC00869,57234,lncRNA,0.054719504,4.395455937,0.433452664,0.511930212,0.571124466
ENSG00000207248,RNU6-1005P,106481497,snRNA,0.141403035,-1.418425612,0.432991369,0.512115731,0.571299525
